Brand,Condition,Fuel,KMs Driven,Model,Price,Registered City,Transaction Type,Year,Date
Daihatsu,Used,Petrol,100000.0,Other,550000,Karachi,Cash,2007.0,2019-05-31
Suzuki,Used,Petrol,140000.0,Every,850000,Karachi,Cash,2011.0,2019-03-05
Honda,Used,Petrol,73021.0,Zest Spark,970000,Karachi,Cash,2010.0,2019-01-26
Honda,Used,Petrol,1.0,Civic VTi Oriel,1400000,Karachi,Cash,2012.0,2018-11-13
Nissan,Used,CNG,230000.0,Other,150000,Karachi,Cash,1983.0,2019-10-16
Daihatsu,Used,Petrol,104500.0,Charade,185000,Karachi,Cash,1988.0,2018-10-03
Suzuki,Used,CNG,1.0,Mehran VXR,280000,Karachi,Cash,2006.0,2018-11-14
Toyota,Used,Petrol,85000.0,Corolla GLI,700000,Karachi,Cash,2014.0,2019-01-15
Toyota,New,Petrol,1.0,Corolla GLI,1000000,Karachi,Installment/Leasing,2018.0,2018-12-08
Honda,Used,Petrol,1.0,Accord,280000,Karachi,Cash,1987.0,2019-06-25
Toyota,Used,Diesel,12345.0,Land Cruiser,4300000,Karachi,Cash,2005.0,2018-12-18
Honda,Used,Petrol,98600.0,Civic Prosmetic,1150000,Karachi,Cash,2009.0,2019-07-16
Toyota,New,Hybrid,70000.0,Aqua,1840000,,Cash,2015.0,2019-01-26
Toyota,Used,Petrol,123000.0,Corrolla Altis,2000000,Karachi,Cash,2014.0,2018-09-14
Suzuki,Used,CNG,75000.0,Cultus VXR,570000,Karachi,Cash,2006.0,2019-08-23
Suzuki,Used,CNG,41000.0,Mehran VX,235000,Karachi,Cash,1994.0,2019-04-16
Suzuki,Used,Petrol,6000.0,Other,225000,Karachi,Cash,1988.0,2018-11-26
Suzuki,Used,,78600.0,,450000,,,2007.0,2018-11-20
Toyota,Used,Petrol,50000.0,Other,410000,Karachi,Cash,2008.0,2019-06-08
Suzuki,Used,Petrol,180000.0,Khyber,280000,Karachi,Cash,1996.0,2019-10-02
Daihatsu,New,Petrol,1.0,Mira,1170000,,Cash,2014.0,2019-09-08
Honda,Used,CNG,1111111.0,City IVTEC,530000,Karachi,Cash,2000.0,2019-11-03
Suzuki,Used,CNG,1.0,Alto,410000,Karachi,Cash,2007.0,2019-07-06
Suzuki,Used,Petrol,786.0,FX,73000,Karachi,Cash,1986.0,2019-02-08
Suzuki,Used,CNG,85000.0,Baleno,550000,Karachi,Cash,2005.0,2018-10-28
Suzuki,Used,CNG,72.0,Alto,420000,Karachi,Cash,2005.0,2018-09-25
Daihatsu,Used,Petrol,83000.0,Mira,615000,Karachi,Cash,2006.0,2018-12-24
Honda,New,Petrol,10200.0,BR-V,2290000,Karachi,Cash,2017.0,2018-12-14
Daihatsu,Used,CNG,57000.0,Mira,1180000,Karachi,Cash,2013.0,2019-02-24
Honda,Used,Petrol,97000.0,City IDSI,785000,Karachi,Cash,2004.0,2019-09-27
Toyota,Used,CNG,14000.0,Starlet,220000,Karachi,Cash,1981.0,2019-09-26
Suzuki,New,CNG,10000.0,Mehran VX,250000,Karachi,Cash,1995.0,2019-12-02
Toyota,Used,CNG,45.0,86,100000,Karachi,Cash,1974.0,2019-12-13
Hyundai,Used,CNG,84714.0,Santro,370000,Karachi,Cash,2003.0,2019-03-26
Daihatsu,New,Petrol,67000.0,Move,1050000,Karachi,Cash,2013.0,2018-10-31
Toyota,Used,CNG,105555.0,Corolla GLI,650000,Karachi,Cash,1997.0,2019-11-30
Suzuki,Used,CNG,120.0,Alto,420000,Karachi,Cash,2005.0,2019-07-23
Toyota,Used,CNG,705685.0,86,230000,Karachi,Cash,1987.0,2019-02-02
Nissan,Used,CNG,1.0,Patrol,210000,Karachi,Cash,1984.0,2018-12-23
Honda,Used,Petrol,2000.0,Civic Prosmetic,720000,Karachi,Cash,2005.0,2019-09-23
Daihatsu,Used,Petrol,20000.0,Charade,160000,Karachi,Cash,1984.0,2019-04-02
Toyota,Used,Petrol,179531.0,Corolla XE,590000,Karachi,Cash,1999.0,2019-10-22
Honda,Used,Petrol,67000.0,City IVTEC,1325000,Karachi,Cash,2012.0,2019-09-15
Toyota,Used,Petrol,58000.0,Corolla GLI,1850000,Karachi,Cash,2015.0,2019-07-23
Suzuki,Used,CNG,190000.0,Alto,400000,Karachi,Cash,2003.0,2019-10-25
Toyota,New,Petrol,1151.0,Pixis Epoch,1390000,,Cash,2018.0,2019-09-05
Nissan,Used,Petrol,133000.0,Bluebird Sylphy,1150000,Karachi,Cash,2007.0,2019-01-22
Suzuki,New,CNG,72000.0,Alto,465000,Karachi,Cash,2004.0,2018-10-16
Toyota,New,Petrol,49500.0,Passo,1260000,Karachi,Cash,2013.0,2018-10-20
Suzuki,Used,CNG,90000.0,Mehran VX,160000,Karachi,Cash,1992.0,2019-01-24
Suzuki,Used,CNG,10.0,Alto Lapin,320000,Karachi,Cash,2001.0,2019-08-21
Suzuki,New,Petrol,20000.0,Every,1175000,,Cash,2016.0,2018-10-16
Daihatsu,Used,CNG,100000.0,Other,110000,Karachi,Cash,1986.0,2018-11-13
Toyota,Used,Petrol,65000.0,Duet,550000,Karachi,Cash,2000.0,2019-02-03
Suzuki,Used,CNG,99000.0,Cultus VXL,675000,Karachi,Cash,2008.0,2019-09-24
Honda,Used,CNG,100000.0,Civic EXi,250000,Karachi,Cash,1987.0,2019-03-30
Hyundai,Used,CNG,1.0,Santro,300000,Karachi,Cash,2001.0,2018-09-11
Suzuki,Used,Petrol,65000.0,Mehran VXR,425000,Karachi,Cash,2011.0,2018-11-03
Other Brands,Used,CNG,10000.0,cars-other-7,350000,Karachi,Installment/Leasing,2008.0,2019-01-27
Honda,Used,Petrol,121000.0,Civic VTi,1130000,Karachi,Cash,2010.0,2018-11-30
Toyota,Used,Petrol,1.0,Other,795000,Karachi,Cash,2003.0,2018-12-21
Daihatsu,Used,Petrol,50590.0,Charade,165000,Karachi,Cash,1984.0,2018-09-09
Toyota,New,Petrol,20503.0,Prado,7700000,,Cash,2013.0,2019-02-20
Toyota,Used,Petrol,34000.0,Corrolla Altis,1920000,Karachi,Cash,2015.0,2018-08-22
Toyota,Used,Diesel,250000.0,Other,4500000,,Cash,2013.0,2018-09-28
Suzuki,Used,Petrol,100000.0,Cultus VXR,470000,Karachi,Cash,2006.0,2019-03-24
Suzuki,Used,Petrol,45000.0,Mehran VXR,460000,Karachi,Cash,2012.0,2019-06-24
Suzuki,Used,CNG,200000.0,Mehran VXR,330000,Karachi,Cash,2007.0,2019-06-08
Suzuki,Used,CNG,65000.0,Alto,550000,Karachi,Cash,2008.0,2019-10-04
Toyota,Used,Petrol,123456.0,Corolla Assista,1180000,Karachi,Cash,2004.0,2019-07-08
Suzuki,Used,CNG,20000.0,Mehran VX,230000,Lahore,Cash,1992.0,2019-01-08
Honda,Used,CNG,152150.0,Civic VTi Oriel,825000,Karachi,Cash,2005.0,2019-07-02
Toyota,Used,Petrol,10000000.0,Land Cruiser,1500000,Karachi,Cash,1990.0,2019-03-15
Suzuki,Used,Petrol,278200.0,Mehran VX,400000,Karachi,Cash,2005.0,2019-07-04
Suzuki,Used,CNG,85000.0,Cultus VXR,500000,Karachi,Cash,2006.0,2018-12-22
,,,,,280000,,,,2019-12-16
Suzuki,New,CNG,130000.0,Bolan,300000,Karachi,Cash,2005.0,2019-07-05
Honda,Used,Petrol,70000.0,City IVTEC,1486000,Karachi,Cash,2013.0,2019-04-06
Suzuki,Used,CNG,1000.0,Carry,240000,Karachi,Cash,1993.0,2018-08-10
Suzuki,Used,CNG,1.0,Margalla,310000,Karachi,Cash,1995.0,2018-12-04
Honda,Used,CNG,340000.0,Civic EXi,200000,Karachi,Cash,1988.0,2019-02-07
Nissan,Used,Petrol,190000.0,Clipper,810000,Karachi,Cash,2012.0,2019-02-16
,,,,,870000,,,,2019-04-21
Toyota,Used,Petrol,34500.0,Prado,7990000,Karachi,Cash,2012.0,2019-09-20
Suzuki,Used,Petrol,23000.0,Alto,750000,Karachi,Cash,2013.0,2018-12-16
Suzuki,Used,CNG,500.0,FX,124999,Karachi,Cash,1986.0,2019-08-20
Honda,Used,Petrol,48000.0,City IVTEC,1350000,Karachi,Cash,2011.0,2018-10-05
Suzuki,Used,Petrol,130000.0,Wagon R,540000,Karachi,Cash,2001.0,2018-12-24
Toyota,Used,Petrol,81000.0,Corrolla Altis,1350000,Karachi,Cash,2011.0,2019-08-21
Toyota,Used,Petrol,100000.0,Corolla XE,875000,Karachi,Cash,2004.0,2019-11-30
Suzuki,New,CNG,130000.0,Alto,330000,Karachi,Cash,2004.0,2018-09-04
,,,,,1650000,,,,2018-08-22
Nissan,New,Petrol,145000.0,Clipper,370000,Karachi,Cash,2013.0,2018-09-26
Daihatsu,New,Petrol,170000.0,Hijet,370000,Karachi,Cash,2013.0,2019-06-16
Daihatsu,New,Petrol,199000.0,Hijet,400000,Karachi,Cash,2014.0,2019-09-16
Suzuki,Used,Petrol,80000.0,Other,120000,Karachi,Cash,1976.0,2018-08-30
Daihatsu,Used,Petrol,81000.0,Move,1100000,,Cash,2014.0,2019-10-10
Toyota,New,Petrol,89000.0,Corolla Assista,1350000,Karachi,Cash,2006.0,2018-10-06
Toyota,Used,,,,900000,,,,2018-09-13
Honda,Used,CNG,835856.0,Other,140000,Karachi,Cash,1983.0,2019-03-03
Suzuki,Used,Petrol,123456.0,Margalla,375000,Karachi,Cash,1996.0,2019-07-09
Suzuki,Used,,15000.0,,515000,,,2010.0,2019-07-19
,,,,,685000,,,,2019-02-10
Suzuki,Used,Petrol,111.0,Khyber,350000,Karachi,Cash,1999.0,2019-07-25
Daihatsu,Used,,,,500000,,,,2019-11-22
Toyota,New,Petrol,64000.0,Passo,814500,Karachi,Cash,2007.0,2019-07-07
Suzuki,Used,CNG,73000.0,Alto,380000,Karachi,Cash,2011.0,2019-12-05
Toyota,Used,Petrol,79000.0,Prado,4900000,Karachi,Cash,2008.0,2019-01-09
Honda,Used,Petrol,150000.0,Accord,150000,Karachi,Cash,1984.0,2019-09-22
Suzuki,Used,Petrol,2.0,Liana,725000,Karachi,Cash,2010.0,2018-12-26
Toyota,Used,Petrol,94000.0,Corolla GLI,1355000,Karachi,Cash,2012.0,2019-02-18
,,,,,495000,,,,2018-10-30
Nissan,Used,CNG,9864572.0,Sunny,110000,Karachi,Cash,1984.0,2019-10-29
Toyota,Used,Petrol,70000.0,Corolla XLI,1600000,Karachi,Cash,2012.0,2019-02-20
Honda,New,Petrol,18.0,Acty,830000,Karachi,Cash,2018.0,2018-12-08
Daihatsu,Used,CNG,9.0,Cuore,410000,Karachi,Cash,2003.0,2019-11-27
KIA,Used,CNG,1.0,Other,200000,,Cash,1996.0,2018-12-20
Suzuki,Used,CNG,70.0,Cultus VXR,710000,Karachi,Cash,2010.0,2018-10-02
Toyota,New,Petrol,87000.0,Aqua,1680000,Karachi,Cash,2016.0,2019-08-12
Suzuki,Used,CNG,1234.0,FX,95000,Karachi,Cash,1986.0,2018-10-18
Hyundai,Used,Petrol,100.0,Santro,225000,,Cash,2002.0,2019-03-02
Honda,Used,Petrol,840000.0,City IDSI,790000,Karachi,Cash,2007.0,2019-05-06
Suzuki,Used,CNG,36578.0,Cultus VXR,320000,Karachi,Cash,2005.0,2018-11-16
Daihatsu,New,Petrol,46000.0,Hijet,870000,Karachi,Cash,2014.0,2019-01-23
Suzuki,Used,Petrol,1.0,Mehran VX,180000,Karachi,Cash,1991.0,2019-05-27
Toyota,Used,Petrol,11.0,Crown,420000,Karachi,Cash,1984.0,2019-04-25
,,,,,630000,,,,2019-11-09
Nissan,New,Petrol,16000.0,Dayz Highway Star,1480000,,Cash,2016.0,2019-01-02
Suzuki,Used,CNG,100000.0,Mehran VX,270000,Karachi,Cash,2003.0,2019-08-02
Suzuki,Used,Petrol,110000.0,Every,1010000,Karachi,Cash,2011.0,2019-03-26
Daihatsu,New,Petrol,46000.0,Hijet,870000,Karachi,Cash,2014.0,2018-10-26
Daihatsu,Used,Petrol,1000.0,Charade,250000,Karachi,Cash,1991.0,2019-10-12
Honda,Used,Petrol,85000.0,Accord,950000,Karachi,Cash,2003.0,2019-06-30
Daihatsu,New,Petrol,1100.0,Mira,1390000,,Cash,2018.0,2019-07-19
Toyota,New,Petrol,15000.0,Corolla GLI,1925000,Karachi,Cash,2015.0,2018-09-28
Suzuki,New,Petrol,45.0,Wagon R,1144000,Karachi,Cash,2018.0,2019-02-16
Toyota,Used,Petrol,77000.0,Vitz,1275000,Karachi,Cash,2011.0,2018-12-13
Suzuki,Used,CNG,98601.0,Cultus VXL,675000,Karachi,Cash,2008.0,2019-07-10
Suzuki,New,Petrol,1000.0,Cultus VXR,415000,Karachi,Cash,2005.0,2019-01-14
Toyota,Used,Petrol,85000.0,Corolla XLI,1200000,Karachi,Cash,2007.0,2019-07-31
Suzuki,New,CNG,44000.0,Mehran VXR,455000,Karachi,Cash,2011.0,2019-04-09
Honda,Used,CNG,171238.0,City IDSI,731000,Karachi,Cash,2004.0,2019-07-19
Toyota,Used,CNG,150000.0,86,325000,Karachi,Cash,1986.0,2019-05-07
Daihatsu,New,Petrol,40000.0,Hijet,850000,,Cash,2014.0,2019-04-10
Honda,Used,Petrol,56000.0,Civic VTi Oriel Prosmatec,1950000,Karachi,Cash,2013.0,2019-06-25
Daihatsu,Used,Petrol,77000.0,Cuore,560000,Karachi,Cash,2008.0,2018-10-02
Toyota,Used,Petrol,56000.0,Corolla Fielder,1400000,Karachi,Cash,2014.0,2019-06-07
Daihatsu,Used,CNG,10000.0,Charade,140000,,Cash,1986.0,2019-01-17
Toyota,New,Hybrid,26000.0,Aqua,2020000,,Cash,2016.0,2019-10-03
Suzuki,Used,CNG,32000.0,Mehran VX,200000,Karachi,Cash,1993.0,2019-08-23
Toyota,Used,Hybrid,72000.0,Aqua,1635000,Karachi,Cash,2012.0,2019-03-04
Honda,New,Petrol,140000.0,Civic VTi Oriel Prosmatec,690000,Karachi,Cash,2002.0,2019-01-27
Toyota,Used,Petrol,68000.0,Vitz,1175000,Karachi,Cash,2008.0,2019-01-30
Honda,New,Hybrid,25000.0,Grace Hybrid,2530000,,Cash,2016.0,2018-08-30
Honda,Used,CNG,152838.0,Civic VTi Oriel,640000,Karachi,Cash,2001.0,2019-08-06
Suzuki,Used,Petrol,150000.0,FX,150000,Karachi,Cash,1990.0,2019-11-18
Daihatsu,Used,Petrol,36000.0,Atrai Wagon,1075000,Karachi,Cash,2012.0,2019-12-09
Toyota,Used,Petrol,12000.0,Corolla XE,680000,Karachi,Cash,1996.0,2019-08-07
Daihatsu,Used,Petrol,28000.0,Mira,825000,,Cash,2015.0,2018-08-08
Honda,Used,Petrol,7200.0,Civic VTi Oriel Prosmatec,2875000,Karachi,Cash,2017.0,2019-06-12
Suzuki,Used,CNG,10000.0,FX,950000,Karachi,Cash,1988.0,2018-10-18
Suzuki,Used,CNG,1.0,Cultus VXR,410000,Karachi,Cash,2004.0,2019-01-31
Suzuki,Used,Petrol,72000.0,Alto,1050000,Karachi,Cash,2010.0,2019-11-23
Nissan,Used,CNG,1986.0,Patrol,240000,Karachi,Cash,1984.0,2018-10-03
Suzuki,Used,Petrol,1.0,Alto,450000,Karachi,Cash,2007.0,2018-09-25
Daihatsu,Used,Petrol,43000.0,Mira,1125000,Karachi,Cash,2014.0,2018-12-27
Honda,Used,Petrol,1.0,Civic EXi,415000,Karachi,Cash,1995.0,2018-11-28
Toyota,Used,Diesel,5000.0,Hilux,4925000,Karachi,Cash,2018.0,2019-07-03
Toyota,Used,Petrol,56000.0,Passo,850000,Karachi,Cash,2006.0,2019-09-26
Toyota,Used,Petrol,75000.0,Passo,925000,Karachi,Cash,2008.0,2019-08-14
Toyota,Used,Petrol,56000.0,Passo,850000,Karachi,Cash,2006.0,2019-08-24
Toyota,Used,Petrol,75000.0,Passo,925000,Karachi,Cash,2008.0,2019-02-06
Suzuki,Used,CNG,96000.0,Khyber,250000,Karachi,Cash,1989.0,2019-05-31
Daihatsu,Used,CNG,130000.0,Cuore,620000,Karachi,Cash,2011.0,2019-08-16
Toyota,Used,Petrol,47000.0,Corrolla Altis,2320000,Karachi,Cash,2015.0,2019-02-17
Honda,Used,Petrol,83000.0,Civic Prosmetic,820000,Karachi,Cash,2005.0,2019-09-10
Nissan,Used,CNG,132000.0,AD Van,850000,Karachi,Cash,2007.0,2018-08-22
Honda,Used,Petrol,58000.0,City Aspire,1650000,Karachi,Cash,2014.0,2018-12-26
Suzuki,Used,LPG,10000.0,Other,250000,Karachi,Cash,1986.0,2019-07-22
Suzuki,Used,CNG,12345.0,Mehran VXR,295000,Karachi,Cash,2007.0,2019-11-02
Suzuki,Used,CNG,139000.0,Alto,450000,Karachi,Cash,2007.0,2019-11-21
Suzuki,Used,CNG,100000.0,Cultus VXR,400000,Karachi,Cash,2002.0,2019-07-06
Suzuki,Used,CNG,90000.0,Cultus VXR,530000,Karachi,Cash,2006.0,2019-12-13
Toyota,Used,Petrol,76000.0,Corrolla Altis,1860000,Karachi,Cash,2014.0,2019-04-05
Daihatsu,New,Petrol,33000.0,Mira,1160000,Karachi,Cash,2014.0,2018-10-25
Suzuki,Used,Petrol,108000.0,Alto,495000,Karachi,Cash,2008.0,2018-11-07
Suzuki,Used,Petrol,8000.0,Cultus VXR,500000,Karachi,Cash,2007.0,2019-10-13
Suzuki,Used,CNG,1.0,Swift,250000,Karachi,Cash,1988.0,2019-11-01
Toyota,New,Diesel,1.0,Hilux,5300000,,Cash,2018.0,2019-03-02
Suzuki,Used,Petrol,1.0,Khyber,220000,Karachi,Cash,1992.0,2019-07-07
Suzuki,Used,CNG,76000.0,Cultus VXR,720000,Karachi,Cash,2010.0,2019-11-29
Suzuki,Used,Petrol,110000.0,Alto,475000,Karachi,Cash,2009.0,2019-12-15
Suzuki,Used,Petrol,85000.0,Alto,895000,Karachi,Cash,2012.0,2019-02-03
Suzuki,Used,CNG,10000.0,Bolan,480000,Karachi,Cash,2010.0,2019-05-24
Suzuki,Used,Petrol,92000.0,Swift,1090000,Karachi,Cash,2007.0,2019-09-24
Toyota,Used,Petrol,192.0,Other,245000,Karachi,Cash,2008.0,2018-10-21
Honda,Used,Petrol,57000.0,City IVTEC,1560000,Karachi,Cash,2015.0,2019-10-31
Suzuki,Used,Hybrid,85000.0,Alto,380000,Karachi,Cash,2004.0,2019-03-18
Nissan,Used,CNG,100000.0,Sunny,165000,Karachi,Cash,1988.0,2019-03-07
Toyota,Used,Diesel,176000.0,Town Ace,680000,Karachi,Cash,1986.0,2019-04-23
Toyota,Used,Petrol,1012000.0,Rush,1750000,Karachi,Cash,2008.0,2019-12-19
Toyota,Used,Petrol,122000.0,Vitz,1045000,Karachi,Cash,2008.0,2019-06-02
Suzuki,Used,Petrol,37000.0,Cultus VXR,950000,Karachi,Cash,2015.0,2018-11-03
Toyota,Used,Petrol,110000.0,Corolla GLI,780000,Karachi,Cash,2004.0,2019-08-05
Daihatsu,Used,CNG,1984.0,Atrai Wagon,220000,Karachi,Cash,2018.0,2019-01-12
Toyota,Used,Hybrid,100000.0,Corolla XE,640000,Karachi,Cash,1998.0,2018-10-23
Suzuki,Used,Petrol,65900.0,Mehran VXR,550000,Karachi,Cash,2013.0,2018-09-07
Daihatsu,Used,Petrol,177000.0,Cuore,525000,Karachi,Cash,2007.0,2019-11-03
Suzuki,Used,,93000.0,,1212000,,,2013.0,2018-10-31
Mercedes,Used,Petrol,12361.0,200 D,220000,Karachi,Cash,1982.0,2019-01-04
Toyota,Used,Diesel,107000.0,Surf,1135000,Karachi,Cash,1991.0,2019-07-22
Toyota,Used,Petrol,65000.0,Prado,8500000,Karachi,Cash,2011.0,2019-10-15
Suzuki,Used,CNG,45000.0,Mehran VXR,210000,Karachi,Cash,1993.0,2019-02-22
Suzuki,Used,CNG,117000.0,Alto,490000,Karachi,Cash,2007.0,2018-12-17
Toyota,Used,CNG,150000.0,86,200000,,Cash,1986.0,2019-07-16
Toyota,Used,Petrol,74000.0,Vitz,1325000,Karachi,Cash,2012.0,2019-11-06
Suzuki,New,CNG,50000.0,Bolan,580000,,Cash,2011.0,2019-01-25
Honda,Used,Petrol,16000.0,Civic Prosmetic,2625000,Khushab,Cash,2017.0,2019-10-13
Mercedes,Used,Petrol,312312.0,200 D,220000,Karachi,Cash,1982.0,2018-09-24
Toyota,Used,Petrol,63000.0,Corolla GLI,1790000,Karachi,Cash,2015.0,2019-10-02
Toyota,Used,Petrol,70000.0,Corolla GLI,1500000,Karachi,Cash,2011.0,2019-06-01
Mitsubishi,Used,Petrol,160000.0,Lancer,750000,Karachi,Cash,2005.0,2019-01-14
Toyota,Used,Diesel,62000.0,Hilux,3150000,Karachi,Cash,2012.0,2019-06-28
Suzuki,Used,CNG,58000.0,Cultus VXR,590000,Karachi,Cash,2008.0,2019-01-21
Nissan,Used,CNG,100000.0,Sunny,275000,Karachi,Cash,1988.0,2019-10-17
Daihatsu,Used,Petrol,1000.0,Cuore,545000,,Cash,2006.0,2019-04-20
Toyota,Used,Petrol,88000.0,Corrolla Altis,1370000,Karachi,Cash,2009.0,2019-02-09
Suzuki,New,Petrol,5.0,Cultus VXR,300000,Karachi,Installment/Leasing,2018.0,2019-11-05
Mitsubishi,Used,Petrol,11111.0,Pajero Mini,470000,Karachi,Cash,1997.0,2019-02-07
Honda,Used,Petrol,128500.0,City IVTEC,1025000,Karachi,Cash,2009.0,2019-01-23
Toyota,Used,Petrol,70000.0,Vitz,1225000,Karachi,Cash,2011.0,2018-12-02
Hyundai,Used,CNG,65000.0,Santro,765000,Karachi,Cash,2014.0,2019-09-13
Toyota,Used,Petrol,92700.0,Passo,985000,Karachi,Cash,2010.0,2019-11-30
Suzuki,New,Petrol,196000.0,Bolan,500000,Karachi,Cash,2006.0,2019-03-15
Honda,Used,CNG,240000.0,Civic EXi,530000,Karachi,Cash,1999.0,2019-06-06
Toyota,New,Petrol,29500.0,Vitz,1670000,,Cash,2015.0,2019-04-08
Toyota,Used,Petrol,95000.0,Corolla XLI,1500000,Karachi,Cash,2012.0,2019-01-20
Honda,New,Petrol,1.0,City IVTEC,815000,Karachi,Cash,2018.0,2019-11-10
Toyota,New,Petrol,33000.0,Vitz,1670000,,Cash,2015.0,2018-10-06
Daihatsu,Used,CNG,10000.0,Charade,150000,Karachi,Cash,1985.0,2018-09-06
Suzuki,New,Petrol,7.0,Cultus VXL,260000,Karachi,Installment/Leasing,2018.0,2019-06-16
Suzuki,New,,5000.0,,840000,,,2018.0,2019-05-20
Suzuki,New,Petrol,8.0,Mehran VXR,143000,Karachi,Installment/Leasing,2018.0,2019-01-03
Honda,Used,Petrol,80000.0,City IVTEC,1400000,Karachi,Cash,2014.0,2018-08-31
Honda,Used,CNG,184000.0,Civic EXi,650000,Karachi,Cash,2001.0,2019-11-17
Toyota,New,Hybrid,73000.0,Aqua,1950000,,Cash,2015.0,2019-08-15
Toyota,Used,Petrol,119000.0,Camry,1300000,Karachi,Cash,2005.0,2019-04-19
Daihatsu,Used,Petrol,40000.0,Hijet,690000,Karachi,Cash,2016.0,2019-06-26
Toyota,New,Hybrid,73000.0,Aqua,1950000,,Cash,2015.0,2019-09-17
Honda,Used,CNG,1.0,Civic Hybrid,115000,Karachi,Cash,1984.0,2019-05-22
Toyota,Used,Petrol,240000.0,Corolla 2.0 D,900000,,Cash,2004.0,2019-08-03
Toyota,Used,Petrol,240000.0,Corolla 2.0 D,900000,,Cash,2004.0,2019-03-21
FAW,New,Petrol,1.0,V2,240000,Karachi,Installment/Leasing,2018.0,2019-08-12
Suzuki,Used,CNG,180000.0,Khyber,340000,Karachi,Cash,2000.0,2019-09-18
Toyota,New,Hybrid,77000.0,Corolla Fielder,2200000,,Cash,2014.0,2019-09-04
Honda,Used,Petrol,36000.0,City IVTEC,1235000,Karachi,Cash,2010.0,2019-01-27
Mitsubishi,Used,CNG,156850.0,Lancer,400000,Karachi,Cash,1990.0,2018-12-27
Nissan,Used,,,,1230000,,,,2019-07-24
Toyota,Used,CNG,80000.0,Vitz,675000,Karachi,Cash,2002.0,2019-10-17
Toyota,New,Petrol,5.0,Prius,1200000,Karachi,Installment/Leasing,2018.0,2019-04-02
Suzuki,Used,CNG,12345.0,Cultus VXL,530000,Karachi,Cash,2007.0,2018-10-02
Daihatsu,New,Petrol,100000.0,Hijet,825000,Karachi,Cash,2013.0,2019-04-11
Suzuki,Used,Hybrid,100000.0,Carry,325000,Karachi,Cash,1996.0,2019-03-06
Toyota,Used,Petrol,3000.0,Platz,825000,Karachi,Cash,2003.0,2019-04-28
Suzuki,Used,Petrol,28000.0,Mehran VXR,680000,,Cash,2014.0,2019-10-17
Mazda,Used,Petrol,52000.0,RX8,1800000,Islamabad,Cash,2004.0,2019-04-14
Suzuki,Used,CNG,7528065.0,Cultus VXL,475000,Karachi,Cash,2007.0,2018-12-06
Toyota,Used,CNG,2000000.0,Corolla XE,700000,Karachi,Cash,2003.0,2019-07-13
Honda,Used,Petrol,70000.0,Civic Prosmetic,1325000,Karachi,Cash,2005.0,2018-11-11
Suzuki,Used,CNG,96.0,Khyber,335000,Karachi,Cash,1994.0,2019-05-29
Toyota,Used,Petrol,54000.0,Corolla GLI,1735000,Karachi,Cash,2014.0,2019-12-20
Honda,Used,Petrol,74500.0,Civic Prosmetic,950000,Karachi,Cash,2007.0,2018-10-08
Suzuki,Used,CNG,1.0,Bolan,260000,Karachi,Cash,1991.0,2018-12-20
Suzuki,Used,Petrol,51800.0,Margalla,435000,Karachi,Cash,1994.0,2019-04-12
Toyota,New,Petrol,5.0,Vitz,400000,Karachi,Installment/Leasing,2018.0,2018-10-21
Toyota,Used,Petrol,95000.0,Corolla XLI,1500000,Karachi,Cash,2012.0,2019-12-17
Suzuki,Used,CNG,125000.0,Mehran VXR,165000,Karachi,Cash,1992.0,2019-07-31
Suzuki,New,Petrol,77000.0,Every,950000,,Cash,2014.0,2019-07-25
Suzuki,New,Petrol,6666.0,Alto,1220000,,Cash,2016.0,2018-10-19
Toyota,Used,Petrol,47177.0,Prado,10000000,,Cash,2014.0,2019-04-07
Hyundai,Used,Petrol,100000.0,Excel,250000,Karachi,Cash,1993.0,2018-11-16
Suzuki,Used,Petrol,98000.0,Cultus VXR,780000,Karachi,Cash,2012.0,2018-09-23
Suzuki,Used,Petrol,139000.0,Alto,800000,Karachi,Cash,2014.0,2019-10-26
Suzuki,Used,Petrol,51000.0,Cultus VXR,745000,Karachi,Cash,2011.0,2019-09-16
Honda,New,Hybrid,24000.0,Vezel,2950000,Karachi,Cash,2014.0,2019-06-12
Toyota,Used,Petrol,47000.0,Corolla GLI,1780000,Karachi,Cash,2015.0,2018-08-16
Toyota,Used,Petrol,100000.0,Corolla XLI,1075000,Karachi,Cash,2010.0,2019-02-24
Suzuki,Used,Petrol,72000.0,Cultus VXR,850000,Karachi,Cash,2013.0,2018-11-14
Audi,Used,Petrol,1000.0,A5,1400000,Karachi,Installment/Leasing,2016.0,2019-01-03
Suzuki,New,Petrol,100.0,Cultus VXR,530000,Karachi,Cash,2009.0,2019-01-15
Daihatsu,New,Petrol,29000.0,Mira,1300000,,Cash,2014.0,2019-05-28
Nissan,Used,Petrol,59000.0,Vanette,1425000,Karachi,Cash,2006.0,2019-08-05
Suzuki,New,Petrol,19000.0,Bolan,720000,Karachi,Cash,2016.0,2019-11-04
Toyota,New,Petrol,5.0,Hilux,1500000,Karachi,Installment/Leasing,2018.0,2019-02-02
Honda,Used,Petrol,170000.0,Other,850000,Karachi,Cash,2008.0,2019-02-27
Honda,Used,Petrol,184000.0,Civic EXi,785000,Karachi,Cash,2005.0,2019-05-25
Toyota,Used,Petrol,47000.0,Corolla GLI,2200000,Karachi,Cash,2017.0,2019-05-01
Hyundai,Used,Petrol,1.0,Santro,350000,Karachi,Cash,2004.0,2019-08-07
